Id,Label,category
España,España,Place
España,España,Place
Antón Costas,Antón Costas,Person
Chipre,Chipre,Place
Plaza Mayor,Plaza Mayor,Place
Verbena,Verbena,Place
Valle Inclán,Valle Inclán,Place
Cospedal,Cospedal,Person
Chipre,Chipre,Place
Guindos,Guindos,Person
Rajoy,Rajoy,Person
España,España,Place
130km,130km,Person
Comisión Europea,Comisión Europea,Organization
España,España,Place
Rajoy,Rajoy,Person
The City,The City,Place
CavemanBand,CavemanBand,Organization
Bowie,Bowie,Person
The Stars,The Stars,Other
Are Out Tonight,Are Out Tonight,Other
Obama,Obama,Person
The Climate Change Rebound,The Climate Change Rebound,Other
Arenas,Arenas,Person
PP,PP,Organization
Cospedal,Cospedal,Person
PP,PP,Organization
Cospedal,Cospedal,Person
Harvard,Harvard,Place
Rodrigo Rato,Rodrigo Rato,Person
Harvard,Harvard,Place
UE,UE,Organization
Alemania,Alemania,Place
Dennis Rodman,Dennis Rodman,Person
Kim Jong-un,Kim Jong-un,Person
North Korea,North Korea,Place
Ana Mato,Ana Mato,Person
Comisión de Sanidad del Congreso,Comisión de Sanidad del Congreso,Organization
Stephane Hessel,Stephane Hessel,Person
Indignaos,Indignaos,Person
Chris Paul,Chris Paul,Person
MVP,MVP,Organization
Durant,Durant,Person
Assange,Assange,Person
ABC News,ABC News,Organization
Europa,Europa,Place
Felipe González,Felipe González,Person
UE,UE,Organization
UE,UE,Organization
Obama,Obama,Person
UE,UE,Organization
USA,USA,Place
China,China,Place
U.S.,U.S.,Place
Andalucía,Andalucía,Place
España,España,Place
Leaderless World,Leaderless World,Other
Joseph E. Stiglitz,Joseph E. Stiglitz,Person
Ana Palacio,Ana Palacio,Person
Barcenas,Barcenas,Person
Rajoy,Rajoy,Person
Montoro,Montoro,Person
Barcenas,Barcenas,Person
Montoro,Montoro,Person
Barcenas,Barcenas,Person
Google,Google,Organization
Corea del Norte,Corea del Norte,Place
Lakhdar Brahimi,Lakhdar Brahimi,Person
UN Security Council Syria,UN Security Council Syria,Organization
Europa,Europa,Place
Robin Hood,Robin Hood,Person
Alemania,Alemania,Place
UE,UE,Organization
Francia,Francia,Place
Unión Africana,Unión Africana,Organization
Mali,Mali,Place
Mali,Mali,Place
Diabali,Diabali,Place
David Foster Wallace,David Foster Wallace,Person
Susan Strange,Susan Strange,Person
Mou,Mou,Person
Madrid,Madrid,Organization
Mou,Mou,Person
Madrid,Madrid,Organization
Mou,Mou,Person
Casillas,Casillas,Person
RMadrid,RMadrid,Organization
García Vega,García Vega,Person
Roy Lichtenstein,Roy Lichtenstein,Person
in the car,in the car,Other
Ana Palacio,Ana Palacio,Person
Project Syndicate,Project Syndicate,Other
UE,UE,Organization
Serbia,Serbia,Place
Croacia,Croacia,Place
Bosnia,Bosnia,Place
Chauvet,Chauvet,Place
Edad de Piedra,Edad de Piedra,Other
Chauvet,Chauvet,Place
Herzog,Herzog,Person
Madrid,Madrid,Place
España,España,Place
Ceferino Díaz,Ceferino Díaz,Person
Universidad,Universidad,Organization
Asociación del Rifle,Asociación del Rifle,Organization
Newton,Newton,Person
Lianne La Havas,Lianne La Havas,Person
Southbank Centre,Southbank Centre,Place
Rajoy,Rajoy,Person
España,España,Place
Mumford,Mumford,Person
Sons Cover,Sons Cover,Person
Willy Brandt,Willy Brandt,Person
SPD,SPD,Organization
Berlín,Berlín,Place
España,España,Place
Apple,Apple,Organization
Google,Google,Organization
David Trueba,David Trueba,Person
US,US,Place
Europe,Europe,Place
Juncker,Juncker,Person
Eurogrupo,Eurogrupo,Place
Grecia,Grecia,Place
PCChina,PCChina,Organization
China,China,Place
China,China,Place
Xi Jinping,Xi Jinping,Person
The Killers,The Killers,Organization
Somebody Told Me,Somebody Told Me,Other
Starbucks,Starbucks,Organization
Google,Google,Organization
Amazon,Amazon,Organization
UK,UK,Place
Londres,Londres,Place
Starbucks,Starbucks,Organization
Amazon,Amazon,Organization
Google,Google,Organization
España,España,Place
Twitter,Twitter,Product
Obama,Obama,Person
Romney,Romney,Person
China,China,Place
China Is Building An Eco-City Where No One Will Need To Drive,China Is Building An Eco-City Where No One Will Need To Drive,Other
K. Vaxivanis,K. Vaxivanis,Person
Lagarde,Lagarde,Person
Obama,Obama,Person
Romney,Romney,Person
Sandy,Sandy,Person
PP,PP,Organization
UPN,UPN,Organization
PGE,PGE,Organization
Berlin,Berlin,Place
Greece,Greece,Place
Tercer Sector,Tercer Sector,Other
Begoña Gomez,Begoña Gomez,Person
Alemania,Alemania,Place
España,España,Place
UE,UE,Organization
España,España,Place
Apple,Apple,Organization
Samsung,Samsung,Organization
Merkel,Merkel,Person
Samaras,Samaras,Person
Rajoy,Rajoy,Person
Monti,Monti,Person
Grecia,Grecia,Place
Consejos del BCE,Consejos del BCE,Other
Bundesbank,Bundesbank,Organization
Draghi,Draghi,Person
Weidmann,Weidmann,Person
Howard trade,Howard trade,Other
España,España,Place
Batum,Batum,Person
Batum,Batum,Person
Navarro,Navarro,Person
U.S.,U.S.,Place
U.N.,U.N.,Organization
BCE,BCE,Organization
Europa,Europa,Place
BCE,BCE,Organization
España,España,Place
Consejo de gobierno del BCE,Consejo de gobierno del BCE,Other
Estados Unidos,Estados Unidos,Place
Europa,Europa,Place
España,España,Place
Ben Ali,Ben Ali,Person
Túnez,Túnez,Place
Boardwalk Empire,Boardwalk Empire,Other
Mad Men,Mad Men,Other
Downton Abbey,Downton Abbey,Person
Game of Thrones,Game of Thrones,Other
Rajoy,Rajoy,Person
Goldman Sachs,Goldman Sachs,Person
Cayo Lara,Cayo Lara,Person
Montoro,Montoro,Person
Rajoy,Rajoy,Person
IVA,IVA,Organization
Chicago Bulls,Chicago Bulls,Organization
Bulls,Bulls,Organization
Pau Gasol,Pau Gasol,Person
Bobby Womack,Bobby Womack,Person
110th Street,110th Street,Place
Guindos,Guindos,Person
Montoro,Montoro,Person
ACB,ACB,Organization
Liga Endesa,Liga Endesa,Organization
IVA,IVA,Organization
FMI,FMI,Organization
Dwyane Wade,Dwyane Wade,Person
Fizdale,Fizdale,Person
Metro,Metro,Place
Rilke,Rilke,Person
Rio,Rio,Place
Christine,Christine,Person
NYT,NYT,Organization
Rajoy,Rajoy,Person
Navarro,Navarro,Person
De Colo,De Colo,Organization
Sergio Rodríguez,Sergio Rodríguez,Person
Velickovic,Velickovic,Person
Lampe,Lampe,Person
España,España,Place
Spiegel,Spiegel,Organization
Italia,Italia,Place
Barroso,Barroso,Person
España,España,Place
Rajoy,Rajoy,Person
Siria,Siria,Place
Assad,Assad,Person
Alemania,Alemania,Place
España,España,Place
Rajoy,Rajoy,Person
España,España,Place
Guindos,Guindos,Person
Comunidad Internacional,Comunidad Internacional,Organization
Siria,Siria,Place
Arriola,Arriola,Person
Rajoy,Rajoy,Person
Grecia,Grecia,Place
Fitch,Fitch,Organization
Siria,Siria,Place
Syria,Syria,Place
Bankia,Bankia,Person
Ministro,Ministro,Person
Chen,Chen,Person
China,China,Place
Europa,Europa,Place
Francia,Francia,Place
Grecia,Grecia,Place
Serbia,Serbia,Place
Europa,Europa,Place
Memphis,Memphis,Organization
Marc,Marc,Person
Clippers,Clippers,Organization
Clippers,Clippers,Organization
Memphis,Memphis,Organization
Santa Fe,Santa Fe,Place
Beirut,Beirut,Place
Hollande,Hollande,Person
Sarkozy,Sarkozy,Person
Argentina,Argentina,Place
Bolivia,Bolivia,Place
Gurtell,Gurtell,Organization
Aguirre,Aguirre,Person
Ramón,Ramón,Person
UCM,UCM,Organization
NY,NY,Organization
Lebron,Lebron,Person
Wade,Wade,Person
Francia,Francia,Place
Merkel,Merkel,Person
Rajoy,Rajoy,Person
NY,NY,Organization
Miami,Miami,Organization
Kenya,Kenya,Place
Indian Ocean,Indian Ocean,Place
Indonesia,Indonesia,Place
Lagarde,Lagarde,Person
FMI,FMI,Organization
Grecia,Grecia,Place
Sarkozy,Sarkozy,Person
Chavez,Chavez,Person
España,España,Place
Zapatero,Zapatero,Person
Rajoy,Rajoy,Person
Arenas,Arenas,Place
Griñan,Griñan,Person
Cospedal,Cospedal,Person
Gobierno,Gobierno,Organization
Rajoy,Rajoy,Person
PGE,PGE,Organization
Rajoy,Rajoy,Person
PP,PP,Organization
Rajoy,Rajoy,Person
Arenas,Arenas,Person
Andalucía,Andalucía,Place
Rajoy,Rajoy,Person
Gobierno de España,Gobierno de España,Organization
Arenas,Arenas,Place
Bañez,Bañez,Person
Montoro,Montoro,Person
Rajoy,Rajoy,Person
Griñan,Griñan,Person
PP,PP,Organization
Rajoy,Rajoy,Person
Asturias,Asturias,Place
Andalucía,Andalucía,Place
Rubalcaba,Rubalcaba,Person
Bosnia,Bosnia,Place
UE,UE,Organization
Bruselas,Bruselas,Place
Moncloa,Moncloa,Person
Rajoy,Rajoy,Person
Rajoy,Rajoy,Person
Junta Electoral,Junta Electoral,Organization
US,US,Place
Joseph Stiglitz,Joseph Stiglitz,Person
Syria,Syria,Place
Iran,Iran,Place
Obama Doctrine,Obama Doctrine,Person
David Sanger,David Sanger,Person
NYT,NYT,Organization
Rioja,Rioja,Place
Castilla la Mancha,Castilla la Mancha,Place
Francina,Francina,Person
Baleares,Baleares,Place
Francina,Francina,Person
Emiliano García,Emiliano García,Person
Siempre Tracy,Siempre Tracy,Person
Twitter,Twitter,Product
Francia,Francia,Place
Hollande,Hollande,Person
Sarkozy,Sarkozy,Person
Le Pen,Le Pen,Person
SIRIA,SIRIA,Place
Venezuela,Venezuela,Place
Naciones Unidas,Naciones Unidas,Place
Iran,Iran,Organization
España,España,Place
UE,UE,Organization
4T2011,4T2011,Place
Grecia,Grecia,Place
Bélgica,Bélgica,Place
Italia,Italia,Place
Holanda,Holanda,Place
Portugal,Portugal,Place
BXL,BXL,Organization
Bruselas,Bruselas,Place
Eliseo,Eliseo,Place
Merkel,Merkel,Person
Sarkozy,Sarkozy,Person
Francia,Francia,Place
Merkel,Merkel,Person
Sarkozy,Sarkozy,Person
Eliseo,Eliseo,Place
Sarkozy,Sarkozy,Person
Merkel,Merkel,Person
PSOE,PSOE,Organization
Rubalcaba,Rubalcaba,Person
PP,PP,Organization
Embajadas,Embajadas,Place
Trillo,Trillo,Person
Washington,Washington,Place
Miami,Miami,Place
Lebron,Lebron,Person
Miami,Miami,Place
Chicago,Chicago,Place
PP,PP,Organization
PSOE,PSOE,Organization
España,España,Place
Guindos,Guindos,Person
Montoro,Montoro,Person
Rommney,Rommney,Place
Bahamas,Bahamas,Place
Suiza,Suiza,Place
Guindos,Guindos,Person
Montoro,Montoro,Person
Rajoy,Rajoy,Person
Guindos,Guindos,Person
España,España,Place
Montoro,Montoro,Person
Croacia,Croacia,Place
UE,UE,Organization
RbCb,RbCb,Organization
RbCb,RbCb,Organization
Madrid,Madrid,Place
Guindos,Guindos,Person
WSJ,WSJ,Organization
Sáez de Santamaría,Sáez de Santamaría,Person
Montoro,Montoro,Person
Bañez,Bañez,Person
Guindos,Guindos,Person
Montoro,Montoro,Person
Rajoy,Rajoy,Person
Moncloa,Moncloa,Organization
Almería,Almería,Place
Madrid,Madrid,Place
Europa,Europa,Place
España,España,Place
Rajoy,Rajoy,Person
Alemania,Alemania,Place
Merkel,Merkel,Person
SP,SP,Organization
Francia,Francia,Place
Italia,Italia,Place
España,España,Place
Rajoy,Rajoy,Person
Grecia,Grecia,Place
Merkel,Merkel,Person
Sarkozy,Sarkozy,Person
Poors,Poors,Person
Francia,Francia,Place
Guindos,Guindos,Person
Montoro,Montoro,Person
Montoro,Montoro,Place
Guindos,Guindos,Person
Valencia,Valencia,Place
Murcia,Murcia,Place
Irán,Irán,Place
Latinoamérica,Latinoamérica,Place
CEPAL,CEPAL,Organization
Anua,Anua,Place
La Academia sueca,La Academia sueca,Other
Tolkien,Tolkien,Person
PP,PP,Organization
PSOE,PSOE,Organization
Marruecos,Marruecos,Place
PJD,PJD,Organization
ONG Irak Body Count,ONG Irak Body Count,Organization
Irak,Irak,Place
Guindos,Guindos,Person
Montoro,Montoro,Person
Fernández,Fernández,Person
FAES,FAES,Organization
España,España,Place
UGT Madrid,UGT Madrid,Place
Av. América,Av. América,Place
Rajoy,Rajoy,Person
SMI,SMI,Organization
PSOE,PSOE,Organization
PP,PP,Organization
Celtics,Celtics,Organization
NY,NY,Organization
Noam Chomsky,Noam Chomsky,Person
America,America,Place
PP,PP,Organization
Azaña,Azaña,Person
Zapatero,Zapatero,Person
Rajoy,Rajoy,Person
Politica,Politica,Organization
Rajoy,Rajoy,Person
RbCb,RbCb,Person
Europa,Europa,Place
Europa,Europa,Place
UE,UE,Organization
Rajoy,Rajoy,Person
Rubalcaba,Rubalcaba,Person
Rajoy,Rajoy,Person
España,España,Place
Brillante RbCb,Brillante RbCb,Person
Sr. Rajoy,Sr. Rajoy,Person
Alemania,Alemania,Place
Vaclav Havel,Vaclav Havel,Person
Europa,Europa,Place
Vaclav Havel,Vaclav Havel,Person
Europe,Europe,Place
Blake Griffin,Blake Griffin,Person
Clippers,Clippers,Organization
Zapatero,Zapatero,Person
Javier Pradera,Javier Pradera,Person
Rusia,Rusia,Place
OMC,OMC,Organization
Miguel Angel Rodriguez,Miguel Angel Rodriguez,Person
Montes,Montes,Person
Montes,Montes,Person
Spain,Spain,Place
Italy,Italy,Place
Antártida,Antártida,Place
Scolt Amundsen,Scolt Amundsen,Person
Cheers Scott,Cheers Scott,Person
Shackleton,Shackleton,Person
COP,COP,Organization
Qatar,Qatar,Place
Merkel,Merkel,Person
Real Madrid,Real Madrid,Organization
Barça,Barça,Organization
Plaza Castilla,Plaza Castilla,Place
Torres Kio,Torres Kio,Person
Calatrava,Calatrava,Place
Rusia,Rusia,Place
Rusia,Rusia,Place
Croacia,Croacia,Organization
UE,UE,Organization
Serbia,Serbia,Place
Bosnia,Bosnia,Place
Europa,Europa,Place
Celtics,Celtics,Organization
Knicks,Knicks,Organization
Mavs,Mavs,Organization
Lakers,Lakers,Organization
Bulls,Bulls,Organization
Cuba,Cuba,Place
Facebook,Facebook,Product
BCE,BCE,Organization
BCE,BCE,Organization
Rajoy,Rajoy,Person
Rajoy,Rajoy,Person
Rick Perry,Rick Perry,Person
America,America,Place
Merkel,Merkel,Person
Sarkozy,Sarkozy,Person
Pérez Rubalcaba,Pérez Rubalcaba,Person
Ridao,Ridao,Person
Rusia,Rusia,Place
Putin,Putin,Person
Putin,Putin,Person
Europe,Europe,Place
USA,USA,Place
Latin America,Latin America,Place
NDI,NDI,Person
Golos,Golos,Organization
Cospedal,Cospedal,Person
Rajoy,Rajoy,Person
España,España,Place
Inaxio Uria,Inaxio Uria,Person
Euskadi,Euskadi,Place
ETA,ETA,Organization
Transparencia Internacional España,Transparencia Internacional España,Organization
Chipre,Chipre,Place
Emiratos Arabes,Emiratos Arabes,Place
Qatar,Qatar,Place
Nicanor Parra,Nicanor Parra,Person
Sampedro,Sampedro,Person
Cervantes,Cervantes,Place
PP,PP,Organization
CCAA,CCAA,Organization
Sarkozy,Sarkozy,Person
Merkel,Merkel,Person
Europa,Europa,Place
UE,UE,Organization
PSOE,PSOE,Organization
Día Mundial de la Lucha contra el SIDA,Día Mundial de la Lucha contra el SIDA,Other
Carmen del Riego,Carmen del Riego,Person
Asociación de Prensa de Madrid,Asociación de Prensa de Madrid,Organization
China,China,Place
China,China,Place
Garrigues Walker,Garrigues Walker,Person
España,España,Place
Grande Sampedro,Grande Sampedro,Person
José Luis Sampedro,José Luis Sampedro,Person
Premio Nacional de las Letras,Premio Nacional de las Letras,Other
Virgilio Zapatero,Virgilio Zapatero,Person
Valle de los Caídos,Valle de los Caídos,Place
Franco,Franco,Person
Valle de los Caídos,Valle de los Caídos,Place
Franco,Franco,Person
IBEX,IBEX,Organization
RSC,RSC,Organization
PP,PP,Organization
IBEX35,IBEX35,Organization
Tarrasa,Tarrasa,Place
Barcelona,Barcelona,Place
RU,RU,Organization
Europa,Europa,Place
TVE,TVE,Organization
Portugal,Portugal,Place
Fitch,Fitch,Organization
PSOE,PSOE,Organization
Pedro Arriola,Pedro Arriola,Person
PSOE,PSOE,Organization
Maria Luisa de Fuencarral,Maria Luisa de Fuencarral,Person
Manolo Garcia,Manolo Garcia,Person
Triana,Triana,Place
PP,PP,Organization
Valencia,Valencia,Place
ETA,ETA,Organization
Txapote,Txapote,Person
Jose Javier Mugica,Jose Javier Mugica,Person
Maru,Maru,Person
Madrid,Madrid,Place
Alcobendas,Alcobendas,Place
Maru,Maru,Person
Rafa,Rafa,Person
Dorribo,Dorribo,Person
Blanco,Blanco,Person
IU,IU,Organization
Extremadura,Extremadura,Place
PP,PP,Organization
Nacho,Nacho,Person
Enrique,Enrique,Person
Lola,Lola,Person
Fidelio de Beethoven,Fidelio de Beethoven,Other
David Azagra,David Azagra,Person
España,España,Place
Estado del Bienestar,Estado del Bienestar,Organization
Maru,Maru,Person
PP,PP,Organization
Ramon,Ramon,Person
Maru,Maru,Person
Juanjo,Juanjo,Person
Cohen,Cohen,Person
Rajoy,Rajoy,Person
Ramon Jauregui,Ramon Jauregui,Person
Bravo Ramon,Bravo Ramon,Person
Rajoy,Rajoy,Person
Lomana,Lomana,Person
Cataluña,Cataluña,Place
Rajoy,Rajoy,Person
Camps,Camps,Place
Calatrava,Calatrava,Place
Rajoy,Rajoy,Person
PP,PP,Organization
Rafael Martínez Simancas,Rafael Martínez Simancas,Person
Rafa,Rafa,Person
Rajoy,Rajoy,Person
Pte de Diputacion,Pte de Diputacion,Place
Rajoy,Rajoy,Person
PP,PP,Organization
Aguirre,Aguirre,Person
Cospedal,Cospedal,Person
Rajoy,Rajoy,Person
Rajoy,Rajoy,Person
PP,PP,Organization
Rajoy,Rajoy,Person
Sarkozy,Sarkozy,Person
Rajoy,Rajoy,Person
Cospedal,Cospedal,Person
PP,PP,Organization
UE,UE,Organization
BCE,BCE,Organization
Europa,Europa,Place
Carlin,Carlin,Person
EEUU,EEUU,Place
Palin,Palin,Person
Jansen,Jansen,Person
Sergio Rodriguez,Sergio Rodriguez,Person
F. Maura,F. Maura,Person
UPyD,UPyD,Person
Heras,Heras,Person
IU,IU,Organization
Conrado,Conrado,Person
Bill Clinton,Bill Clinton,Person
President Obama,President Obama,Person
Wall Street,Wall Street,Place
Europa,Europa,Place
Merkel,Merkel,Person
Alcala,Alcala,Place
Rivera.No,Rivera.No,Person
Chosun TV,Chosun TV,Organization
Corea,Corea,Place
España,España,Place
Arenas Bocanegra,Arenas Bocanegra,Person
Rajoy,Rajoy,Person
Aguirre,Aguirre,Person
Rajoy,Rajoy,Person
AOD,AOD,Organization
PP,PP,Organization
Rajoy,Rajoy,Person
Fernando Martín,Fernando Martín,Person
NBA,NBA,Organization
Fernando Martin,Fernando Martin,Person
Blazers,Blazers,Organization
Sáhara,Sáhara,Place
Al Qaeda,Al Qaeda,Place
Assad,Assad,Person
Siria,Siria,Place
Afganistan,Afganistan,Place
Assad,Assad,Person
Higgins,Higgins,Person
Irlanda,Irlanda,Place
COPE,COPE,Organization
Cobo,Cobo,Person
Ayto de Madrid,Ayto de Madrid,Organization
Francisco Villar,Francisco Villar,Person
Rajoy,Rajoy,Person
Sebastien Tellier,Sebastien Tellier,Person
La Ritournelle,La Ritournelle,Organization
Ana Mato,Ana Mato,Person
Pons,Pons,Person
Berlusconni,Berlusconni,Person
Aznar,Aznar,Person
UE,UE,Organization
Túnez,Túnez,Place
Tunisia,Tunisia,Place
Pons,Pons,Person
PP,PP,Organization
Alfonso Guerra,Alfonso Guerra,Person
ETA,ETA,Organization
Ban Ki-moon,Ban Ki-moon,Person
Basque,Basque,Place
ETA,ETA,Organization
President Obama,President Obama,Person
Iraq,Iraq,Place
Patxi López,Patxi López,Person
ETA,ETA,Organization
Bernabeu,Bernabeu,Organization
Butragueño,Butragueño,Person
Mayor Oreja,Mayor Oreja,Person
Impresentables,Impresentables,Person
Daniela,Daniela,Person
Luis,Luis,Person
Maribel,Maribel,Person
RealClearPolitics,RealClearPolitics,Person
Obama,Obama,Person
Romney,Romney,Person
GOP,GOP,Organization
Obama,Obama,Person
Cardoso,Cardoso,Person
Jose Fernandez Albertos,Jose Fernandez Albertos,Person
Eric Cantor,Eric Cantor,Person
GOP,GOP,Organization
Obama,Obama,Person
Merkel,Merkel,Person
Merkel,Merkel,Person
Obama,Obama,Person
Madrid,Madrid,Place
PP,PP,Organization
Feijoo,Feijoo,Person
Dorribo,Dorribo,Person
PP,PP,Organization
Feijoo,Feijoo,Person
PP,PP,Organization
Obama,Obama,Person
FBI,FBI,Organization
Iran,Iran,Place
Estados Unidos,Estados Unidos,Place
Iran,Iran,Place
News Corp,News Corp,Organization
Aznar,Aznar,Person
Feijoo,Feijoo,Person
Dorribo,Dorribo,Person
Barroso,Barroso,Person
España,España,Place
Xunta,Xunta,Organization
PP,PP,Organization
Tertsch,Tertsch,Person
PP,PP,Organization
Feijoo,Feijoo,Person
Rajoy,Rajoy,Person
Ana Mato,Ana Mato,Person
Xunta,Xunta,Organization
Gobierno de España,Gobierno de España,Organization
Feijoo,Feijoo,Person
Dorribo,Dorribo,Person
Feijoo,Feijoo,Person
Feijoo,Feijoo,Person
Dorribo,Dorribo,Person
Feijoo,Feijoo,Person
Dorribo,Dorribo,Person
Xunta,Xunta,Organization
PSOE,PSOE,Organization
Rajoy,Rajoy,Person
Gallardon,Gallardon,Person
PP,PP,Organization
Madrid,Madrid,Place
Vettel,Vettel,Person
GP de Japón,GP de Japón,Other
PP,PP,Organization
Gobierno valenciano,Gobierno valenciano,Organization
PP,PP,Organization
Gurtel,Gurtel,Place
Trillo,Trillo,Person
Federico,Federico,Person
Gurtel,Gurtel,Organization
Camps,Camps,Person
Robert Shapiro,Robert Shapiro,Person
UE,UE,Organization
Steve Jobs,Steve Jobs,Person
Iphone,Iphone,Product
Blanco,Blanco,Person
Gürtel,Gürtel,Person
Piqué,Piqué,Person
Shakira,Shakira,Person
Barreda,Barreda,Person
CCAA,CCAA,Organization
CLM,CLM,Place
Lehman Brother,Lehman Brother,Person
Goldman Sachs,Goldman Sachs,Person
España,España,Place
Mar Barcón,Mar Barcón,Person
Novacaixagalicia,Novacaixagalicia,Person
Madrid,Madrid,Place
Barcelona,Barcelona,Place
Madrid,Madrid,Place
Plaza de castilla,Plaza de castilla,Place
Grecia,Grecia,Place
Merkel,Merkel,Person
Pá Negre,Pá Negre,Person
España,España,Place
Oscars,Oscars,Other
PSOE,PSOE,Organization
20N,20N,Organization
España,España,Place
Francia,Francia,Place
Parker,Parker,Person
Dinamarca,Dinamarca,Place
Denmark,Denmark,Place
Felipe González,Felipe González,Person
UE,UE,Organization
Francia,Francia,Place
España,España,Place
Aznar,Aznar,Person
Escorial,Escorial,Place
Sabonis,Sabonis,Person
Sabonis,Sabonis,Person
Petrovic,Petrovic,Person
Sabonis,Sabonis,Person
Genova,Genova,Place
Cospedal,Cospedal,Person
Aguirre,Aguirre,Person
Felipe González,Felipe González,Person
Rubalcaba,Rubalcaba,Person
Felipe González,Felipe González,Person
Rubalcaba,Rubalcaba,Person
PP,PP,Organization
Acebes,Acebes,Person
Lima,Lima,Place
Cuzco,Cuzco,Place
Rajoy,Rajoy,Person
Cospedal,Cospedal,Person
Rajoy,Rajoy,Person
Cospedal,Cospedal,Person
Aguirre,Aguirre,Person
Calderon,Calderon,Person
Ricky,Ricky,Person
Pau,Pau,Person
Navarro,Navarro,Person
Ibaka,Ibaka,Person
España,España,Place
Eurobasket,Eurobasket,Place
Cope,Cope,Organization
Ramón García,Ramón García,Person
Irene,Irene,Person
NY,NY,Place
Irene,Irene,Person
Qaeda,Qaeda,Organization
Obama,Obama,Person
Rajoy,Rajoy,Person
huracán Irene,huracán Irene,Other
apple,apple,Product
George Lucas,George Lucas,Person
Steve Jobs,Steve Jobs,Person
Rajoy,Rajoy,Person
huracán Irene,huracán Irene,Other
Obama,Obama,Person
USA,USA,Place
Guillermo,Guillermo,Person
Dehesa,Dehesa,Place
Krugman,Krugman,Person
Perry,Perry,Person
Lituania,Lituania,Place
Scariolo,Scariolo,Person
Barroso,Barroso,Person
Europa,Europa,Place
Blade Runner,Blade Runner,Person
Ridley Scott,Ridley Scott,Person
UE,UE,Organization
Al Asad,Al Asad,Person
Obama,Obama,Person
Al Assad,Al Assad,Person
Siria,Siria,Place
Jacques Delors,Jacques Delors,Person
Europa,Europa,Place
Invertia,Invertia,Place
Cuba,Cuba,Place
Nixon,Nixon,Person
Paul Simon,Paul Simon,Person
USA,USA,Place
Iowa,Iowa,Place
Myanmar,Myanmar,Place
Suu Kyi,Suu Kyi,Person
Aznar,Aznar,Person
FMI,FMI,Organization
China,China,Place
Africa,Africa,Place
Perry,Perry,Person
Pte,Pte,Person
Bush,Bush,Person
WBush,WBush,Person
Perry,Perry,Person
Texas,Texas,Place
Merkel,Merkel,Person
Sarkozy,Sarkozy,Person
Obama,Obama,Person
USA,USA,Place
Afganistan,Afganistan,Place
NY,NY,Place
NY,NY,Place
Pepu,Pepu,Person
Estu,Estu,Organization
madrid,madrid,Organization
Cesc,Cesc,Person
Barca,Barca,Organization
PP,PP,Organization
Telemadrid,Telemadrid,Organization
Obama,Obama,Person
Perry,Perry,Person
Texas,Texas,Place
NY,NY,Place
Blommberg,Blommberg,Person
Madrid,Madrid,Place
Fed,Fed,Organization
Fed,Fed,Organization
Romney,Romney,Person
Perry,Perry,Person
Obama,Obama,Person
Perry,Perry,Person
USA,USA,Place
Francia,Francia,Place
USA,USA,Place
Francia,Francia,Place
USA,USA,Place
Romney,Romney,Person
Texas Rick Perry,Texas Rick Perry,Person
Obama,Obama,Person
BCE,BCE,Organization
Europa,Europa,Place
Alemania,Alemania,Place
Fiscalía italiana,Fiscalía italiana,Organization
Moodys,Moodys,Person
News Corporation,News Corporation,Organization
Murdoch,Murdoch,Person
Aznar,Aznar,Person
NYTimes,NYTimes,Person
NYTimes,NYTimes,Organization
News Corporation,News Corporation,Organization
Murdoch,Murdoch,Person
Clinton,Clinton,Person
WBush,WBush,Person
WBush,WBush,Person
Clinton,Clinton,Person
Krugman,Krugman,Person
Japon,Japon,Place
Japon,Japon,Organization
S&P,S&P,Person
USA,USA,Place
WBush,WBush,Person
USA,USA,Place
Bruselas,Bruselas,Place
España,España,Place
Italia,Italia,Place
España,España,Place
Rajoy,Rajoy,Person
Madrid,Madrid,Place
Pepu,Pepu,Person
Estu,Estu,Person
Javier Marias,Javier Marias,Person
Carlos Mulas,Carlos Mulas,Person
El Pais,El Pais,Organization
A. Smith,A. Smith,Person
Morales,Morales,Person
Mitch McConnell,Mitch McConnell,Person
White House,White House,Place
Hill Republicans,Hill Republicans,Organization
Rubalcaba,Rubalcaba,Person
Pedro SÁNCHEZ,Pedro SÁNCHEZ,Person
Rubalcaba,Rubalcaba,Person
Pedro SÁNCHEZ,Pedro SÁNCHEZ,Person
PP,PP,Organization
PP,PP,Organization
Valcarce,Valcarce,Person
Murcia,Murcia,Place
Gob,Gob,Organization
CCAA,CCAA,Organization
Valcarce,Valcarce,Person
Valcarce,Valcarce,Person
PP-Murcia,PP-Murcia,Person
Aznar Ptes,Aznar Ptes,Person
PP,PP,Organization
Valcarce,Valcarce,Person
Murcia,Murcia,Place
Aznar,Aznar,Person
PP,PP,Organization
Aytos,Aytos,Place
CCAA,CCAA,Organization
Rajoy,Rajoy,Person
CIS,CIS,Organization
Rajoy,Rajoy,Person
CIS,CIS,Organization
Rajoy,Rajoy,Person
Alonso,Alonso,Person
PSOE,PSOE,Organization
España,España,Place
PP,PP,Organization
Pons,Pons,Person
Camps,Camps,Person
CiA,CiA,Person
Pons,Pons,Person
BEspaña,BEspaña,Person
Camps,Camps,Person
Jose Tomas,Jose Tomas,Person
Camps,Camps,Person
Trillo,Trillo,Person
Fabra,Fabra,Person
Rajoy Camps,Rajoy Camps,Person
PP,PP,Organization
